search_term,relevance,product_uid
188,"[3.67, 3.33, 3.33, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.75, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711177086, 711163648, 711163655, 711173038, 711173046, 711177095, 711163663, 711163665, 711173040, 711173043, 711173052, 711173054, 711173055, 711177082, 711177083, 711177084, 711177085, 711177092, 711173037, 711173036, 711177093, 711163649, 711173039, 711173042, 711173044, 711173047, 711177088, 711177090, 711177091, 711177096, 711177097, 711163657, 711163658, 711163660, 711163669, 711173045, 711173050, 711173051, 711173053, 711177087, 711177089, 711177094, 711163653, 711163656, 711173041, 711173049, 711177080, 711177081, 711163659, 711163661, 711163667, 711177098, 711177099, 711163650, 711163651, 711163652, 711163654, 711163662, 711163664, 711163666, 711163668, 711163670, 711163671, 711163672, 711173048]"
205,"[3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.0, 2.0, 1.67, 1.67, 1.33, 1.0]","[711177043, 711177054, 711177041, 711177051, 711177053, 711177059, 711177056, 711173002, 711173006, 711173007, 711177045, 711177048, 711177055, 711173010, 711177050, 711173001, 711173004, 711173005, 711173008, 711173009, 711177046, 711177047, 711177052, 711177058, 711173012, 711173014, 711172996, 711172997, 711177057, 711172998, 711172999, 711173000, 711173003, 711177049, 711173011, 711177042, 711173015, 711177044, 711177040, 711173013]"
90,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.33, 3.25, 3.2, 3.0, 2.67, 2.67, 2.5, 1.8, 1.67]","[711159641, 711159642, 711159643, 711159645, 711159646, 711159647, 711159650, 711159651, 711159653, 711159654, 711159655, 711159656, 711159657, 711159661, 711159662, 711159664, 711159666, 711162997, 711162999, 711163000, 711163001, 711163003, 711163004, 711163005, 711163007, 711163009, 711163010, 711163011, 711163012, 711163014, 711163015, 711163016, 711163018, 711163019, 711172487, 711172488, 711172490, 711172491, 711172492, 711172493, 711172495, 711172498, 711172499, 711172502, 711172503, 711172505, 711176398, 711176401, 711176402, 711176404, 711176408, 711176409, 711176410, 711176411, 711176413, 711162998, 711163006, 711176405, 711159649, 711159652, 711159658, 711159663, 711159665, 711162996, 711163013, 711163017, 711172489, 711172497, 711172500, 711172504, 711176396, 711176399, 711176400, 711176403, 711176407, 711176412, 711159644, 711162995, 711159648, 711176395, 711176397, 711163002, 711159660, 711172506, 711163008, 711172501, 711172494, 711172496, 711176406]"
161,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 2.67, 2.67, 2.6, 2.4, 2.33, 2.33, 2.0, 2.0, 1.8, 1.67, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711163377, 711172806, 711172807, 711172808, 711172809, 711176757, 711176758, 711176759, 711176760, 711176763, 711176765, 711176767, 711172805, 711176761, 711176762, 711176764, 711176766, 711172804, 711176774, 711163378, 711176776, 711176770, 711176771, 711176768, 711176775, 711176773, 711176769, 711163392, 711163394, 711176772, 711163379, 711163380, 711163381, 711163382, 711163383, 711163384, 711163385, 711163386, 711163387, 711163388, 711163389, 711163390, 711163391, 711163393, 711163395, 711163396]"
37,"[4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711158648, 711158640, 711158642, 711158645, 711158646, 711158649, 711158651, 711158655, 711158634, 711158639, 711158636, 711158650, 711158643, 711174655, 711158637, 711158638, 711158652, 711174649, 711158644, 711158657, 711158647, 711158653, 711158654, 711174640, 711174643, 711174654, 711158635, 711158641, 711158656, 711158658, 711174645, 711174644, 711174646, 711174648, 711174650, 711174651, 711174652, 711174653, 711174656, 711174637, 711174638, 711174639, 711174641, 711174642, 711174647]"
9,"[4.0, 3.67, 3.33, 3.33, 3.0, 2.8, 2.8, 2.67, 2.67, 2.6, 2.6, 2.5, 2.4, 2.33, 2.33, 2.2, 2.2, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 1.8, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.6, 1.6, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711173696, 711164387, 711173693, 711178328, 711173683, 711164381, 711178322, 711164383, 711178334, 711178317, 711178323, 711178326, 711173699, 711164402, 711178319, 711164386, 711164394, 711178327, 711178333, 711164388, 711164397, 711173691, 711178320, 711178325, 711178321, 711178335, 711164390, 711164392, 711164400, 711164403, 711173687, 711173694, 711173702, 711178324, 711178330, 711178332, 711164382, 711164385, 711164389, 711164391, 711164393, 711164396, 711164401, 711173684, 711173689, 711173698, 711173701, 711178318, 711178329, 711164384, 711164395, 711164398, 711164399, 711173685, 711173686, 711173688, 711173690, 711173692, 711173695, 711173697, 711173700, 711178331]"
214,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.6, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 2.83, 2.67, 2.67, 2.67, 2.6, 2.2, 2.0, 2.0, 2.0, 1.75, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0]","[711172977, 711172978, 711172980, 711177025, 711177032, 711177037, 711177039, 711172981, 711177027, 711177031, 711177033, 711177034, 711177035, 711177036, 711172985, 711177029, 711163627, 711172984, 711172979, 711172983, 711177026, 711177030, 711172982, 711172995, 711172993, 711163628, 711163631, 711177028, 711163629, 711177038, 711163630, 711172990, 711172992, 711172991, 711163632, 711172986, 711172987, 711172989, 711172994, 711163633, 711172988]"
34,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.0, 3.0, 2.67, 2.67, 2.67, 2.6, 2.4, 2.33, 2.33, 2.0]","[711162536, 711162537, 711162538, 711162540, 711162541, 711162543, 711162544, 711162546, 711162547, 711162549, 711162552, 711162554, 711162558, 711172182, 711172189, 711172193, 711175983, 711175984, 711175986, 711175988, 711175989, 711175991, 711175992, 711175996, 711175999, 711176002, 711162542, 711162545, 711162550, 711162551, 711162553, 711162555, 711162556, 711162559, 711162560, 711172183, 711172184, 711172187, 711172188, 711172197, 711172198, 711175985, 711175990, 711175995, 711175997, 711175998, 711176000, 711176001, 711175987, 711162548, 711172186, 711172200, 711175994, 711162539, 711172196, 711162557, 711172191, 711172185, 711172192, 711172199, 711172190, 711172181, 711172195, 711175993, 711172194]"
115,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.8, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6]","[711160592, 711160593, 711160595, 711160596, 711160597, 711160598, 711160599, 711160600, 711160603, 711160604, 711160605, 711160608, 711160611, 711160613, 711160614, 711160615, 711160616, 711164513, 711164518, 711164520, 711164521, 711164522, 711164523, 711164524, 711164528, 711164533, 711164535, 711173771, 711178470, 711178471, 711178472, 711178473, 711178474, 711178477, 711178478, 711178479, 711178480, 711178481, 711178482, 711178485, 711178487, 711178488, 711178490, 711160602, 711160606, 711160607, 711160610, 711164514, 711164525, 711164526, 711164529, 711164530, 711178483, 711178484, 711178486, 711164519, 711164534, 711160609, 711164512, 711164515, 711164517, 711164531, 711164516, 711178476, 711178475, 711160601, 711160612, 711164527, 711164532, 711160594, 711164536]"
111,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.4, 3.4, 3.33, 3.33, 3.2, 3.0, 3.0, 2.8, 2.67, 2.67, 2.6, 2.4, 2.4, 2.33, 2.0, 2.0, 2.0, 1.67, 1.67, 1.67]","[711162275, 711162277, 711162281, 711162282, 711162285, 711162286, 711162288, 711162292, 711162293, 711162295, 711162296, 711162298, 711162299, 711172002, 711172009, 711172011, 711172014, 711172016, 711175656, 711175657, 711175659, 711175661, 711175662, 711175664, 711175665, 711162276, 711162278, 711162287, 711162289, 711162297, 711172012, 711172017, 711175666, 711162291, 711162294, 711172006, 711162290, 711172004, 711172008, 711162279, 711172003, 711172013, 711162284, 711172015, 711162280, 711175658, 711175667, 711172007, 711162283, 711172005, 711175668, 711172010, 711175660, 711175663]"
65,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.14, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.33, 2.33, 2.0, 1.67]","[711160393, 711160395, 711160398, 711160399, 711160402, 711160404, 711160407, 711160409, 711160411, 711160412, 711164265, 711164268, 711164271, 711164272, 711164273, 711164275, 711164276, 711164277, 711164279, 711164280, 711164281, 711164283, 711164284, 711173515, 711173516, 711173518, 711173519, 711173520, 711173521, 711173524, 711173528, 711173530, 711178098, 711178102, 711178103, 711178105, 711178106, 711178107, 711178108, 711178110, 711178112, 711160408, 711178096, 711160397, 711160410, 711160416, 711164266, 711164267, 711164270, 711164282, 711164289, 711173517, 711173523, 711173526, 711178097, 711178101, 711178109, 711173525, 711160394, 711173522, 711173527, 711160405, 711164287, 711173529, 711178099, 711178104, 711160403, 711178100, 711160392, 711160413, 711164285, 711160396, 711160400, 711160406, 711160414, 711160415, 711164269, 711164274, 711164278, 711178111, 711164288, 711173531, 711164286, 711160401]"
255,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.29, 3.2, 3.0, 2.67, 2.67]","[711164104, 711177891, 711177894, 711177895, 711177896, 711177900, 711177902, 711177904, 711177907, 711164102, 711164105, 711177892, 711177897, 711177901, 711177906, 711177908, 711164101, 711164106, 711177890, 711177893, 711177899, 711177909, 711164103, 711177905, 711173478, 711177898, 711177903]"
26,"[4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 2.8, 2.8, 2.8, 2.71, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 1.8, 1.8, 1.75, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0]","[711177064, 711177072, 711177062, 711177071, 711177073, 711177079, 711163635, 711177061, 711177063, 711177075, 711177077, 711177078, 711177074, 711163639, 711177065, 711163641, 711173017, 711177066, 711177060, 711163643, 711163645, 711177067, 711177069, 711163637, 711177068, 711163640, 711163636, 711163638, 711163642, 711173024, 711173028, 711173031, 711177076, 711177070, 711163634, 711163647, 711173018, 711173029, 711163644, 711163646, 711173034, 711173019, 711173020, 711173022, 711173023, 711173025, 711173026, 711173027, 711173035, 711173016, 711173021, 711173030, 711173032, 711173033]"
108,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.6, 2.6, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.0, 1.0, 1.0]","[711163302, 711163303, 711163304, 711163305, 711163307, 711163310, 711163311, 711163312, 711163313, 711172750, 711172751, 711172752, 711172753, 711172754, 711172756, 711172757, 711172758, 711172760, 711172762, 711172764, 711172766, 711176702, 711176703, 711176704, 711176705, 711176707, 711176709, 711176710, 711176711, 711176712, 711176713, 711176714, 711176715, 711176716, 711176720, 711163314, 711172747, 711172755, 711172761, 711176701, 711176718, 711172763, 711172759, 711163306, 711163322, 711176706, 711176708, 711176717, 711163315, 711163319, 711163320, 711163308, 711163309, 711172749, 711163325, 711176719, 711163316, 711163317, 711163318, 711163326, 711172748, 711172765, 711163324, 711163321, 711163323]"
14,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.75, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.2, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.33, 2.33, 2.33, 2.33, 2.33, 1.67, 1.67, 1.33]","[711159769, 711159771, 711159772, 711159773, 711159774, 711159775, 711159776, 711159777, 711159778, 711159779, 711159781, 711159782, 711159783, 711159784, 711159789, 711163327, 711163328, 711163329, 711163332, 711163333, 711163334, 711163335, 711163336, 711163337, 711163338, 711163339, 711163349, 711172770, 711172771, 711172772, 711172773, 711172778, 711172782, 711176721, 711176722, 711176723, 711176725, 711176726, 711176727, 711176728, 711176729, 711176732, 711176733, 711159767, 711159786, 711176731, 711159768, 711159770, 711159788, 711172769, 711172774, 711176724, 711176734, 711176735, 711163331, 711163342, 711163346, 711163347, 711172767, 711172775, 711172776, 711172779, 711172780, 711172781, 711163345, 711163348, 711159780, 711163330, 711163343, 711176730, 711163344, 711163351, 711172768, 711172777, 711172783, 711159785, 711159787, 711159790, 711159791, 711176736, 711163340, 711163350, 711163341]"
243,"[4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 2.67, 2.0, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711163264, 711172707, 711163267, 711176645, 711176646, 711176647, 711176648, 711163263, 711163266, 711176654, 711163265, 711176660, 711176663, 711163269, 711163272, 711176649, 711176653, 711176659, 711163268, 711163270, 711163274, 711176652, 711176655, 711176656, 711176657, 711176662, 711176664, 711163271, 711163273, 711163275, 711163276, 711172708, 711172709, 711172710, 711176650, 711176651, 711176658, 711176661]"
84,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.2, 3.17, 3.0, 2.67, 2.67, 2.67, 2.4, 2.33, 2.2, 1.67, 1.33, 1.0, 1.0]","[711162683, 711162684, 711162685, 711162687, 711162688, 711162689, 711162692, 711162693, 711162695, 711162697, 711162699, 711176130, 711176132, 711176137, 711176138, 711176139, 711176140, 711176141, 711176142, 711176143, 711176145, 711176146, 711176148, 711162686, 711162691, 711176131, 711176135, 711176136, 711176144, 711162698, 711176133, 711176147, 711162703, 711162704, 711162701, 711162700, 711162707, 711176134, 711176149, 711162690, 711162694, 711162705, 711162696, 711162702, 711162706]"
74,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.6, 3.4, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 2.8, 2.67, 2.6, 2.33, 2.0, 2.0, 1.67, 1.0, 1.0]","[711159057, 711159058, 711159060, 711159063, 711159067, 711159069, 711159070, 711159071, 711159072, 711159073, 711159074, 711159076, 711159077, 711159080, 711162115, 711162117, 711162120, 711162129, 711162134, 711162136, 711175477, 711175480, 711175481, 711175483, 711175486, 711175487, 711159068, 711159059, 711159061, 711159062, 711159064, 711159065, 711159066, 711159075, 711162114, 711162116, 711162121, 711162123, 711162127, 711175482, 711175484, 711175485, 711175488, 711175490, 711175492, 711162119, 711159081, 711175479, 711175491, 711162118, 711162122, 711162124, 711162128, 711162130, 711162135, 711159078, 711159079, 711162133, 711162126, 711162137, 711162125, 711162131, 711162138, 711162132, 711175489]"
184,"[4.0, 3.75, 3.67, 3.67, 3.67, 3.67, 3.67, 3.5, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 2.83, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.6, 2.6, 2.4, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.33, 1.33, 1.0, 1.0, 1.0]","[711162978, 711172470, 711162977, 711162993, 711172467, 711172482, 711172486, 711176376, 711162970, 711162971, 711162973, 711172468, 711172472, 711172478, 711172479, 711172481, 711172484, 711176380, 711162975, 711162986, 711172476, 711176377, 711176381, 711176382, 711176383, 711176393, 711172477, 711172480, 711176394, 711162979, 711162980, 711162983, 711172474, 711172485, 711162972, 711176375, 711176389, 711176390, 711176392, 711162974, 711162994, 711176386, 711176387, 711162981, 711162982, 711162988, 711162990, 711162991, 711162992, 711172473, 711176379, 711176385, 711176391, 711162984, 711162985, 711162987, 711172483, 711176378, 711176384, 711176388, 711162976, 711172471, 711162989, 711172469, 711172475]"
135,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.2, 3.2, 3.13, 3.0, 3.0, 3.0, 3.0, 2.67, 2.67, 2.6, 2.6, 2.4, 2.4, 2.33, 2.33, 2.2, 2.0, 2.0, 1.67, 1.67, 1.33]","[711164108, 711164111, 711164116, 711164118, 711164120, 711177932, 711164114, 711177934, 711177935, 711177937, 711177938, 711177942, 711177943, 711177945, 711177949, 711164125, 711164115, 711164119, 711177933, 711177936, 711177939, 711177940, 711177946, 711177948, 711164128, 711177941, 711177930, 711164109, 711164124, 711177944, 711177947, 711164123, 711177931, 711164110, 711164129, 711164122, 711164132, 711164121, 711164126, 711164117, 711164113, 711164131, 711164112, 711164130, 711164127]"
61,"[4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.4, 3.4, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.33, 3.25, 3.2, 3.17, 3.0, 3.0, 3.0, 3.0, 2.8, 2.8, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.67, 2.6, 2.6, 2.6, 2.4, 2.4, 2.4, 2.4, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.25, 2.2, 2.2, 2.2, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 1.75, 1.75, 1.75, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33]","[711159434, 711162563, 711162571, 711162578, 711159435, 711159449, 711162564, 711172231, 711162567, 711162577, 711159432, 711159433, 711159442, 711159443, 711159451, 711162570, 711162576, 711172223, 711172229, 711176015, 711176030, 711176013, 711159438, 711176024, 711162579, 711172226, 711176014, 711176022, 711159439, 711176026, 711159436, 711159445, 711159454, 711162569, 711172217, 711172230, 711176016, 711176025, 711176027, 711162565, 711162572, 711176023, 711159450, 711162574, 711172234, 711176019, 711159444, 711159446, 711162566, 711162575, 711172218, 711172224, 711176028, 711176029, 711176017, 711159456, 711162580, 711172232, 711159437, 711159440, 711159448, 711172222, 711172225, 711172233, 711176011, 711176012, 711176018, 711176020, 711176021, 711162568, 711162581, 711172228, 711159441, 711159452, 711159453, 711159455, 711162573, 711172219, 711172220, 711172221, 711172235, 711159447, 711172227]"
206,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.33, 3.0, 2.8, 2.8, 2.67, 2.6, 2.33, 2.33, 2.14, 1.33]","[711158559, 711158561, 711158565, 711158566, 711158569, 711158572, 711158573, 711158575, 711158576, 711158577, 711158578, 711158579, 711158580, 711158581, 711158582, 711161066, 711161067, 711161068, 711161070, 711161071, 711161072, 711161073, 711161075, 711161076, 711161080, 711161081, 711161082, 711161086, 711161087, 711174438, 711174439, 711174440, 711174441, 711174442, 711174444, 711174445, 711174446, 711174448, 711174450, 711174451, 711174452, 711174454, 711174455, 711174456, 711158560, 711158562, 711158564, 711158567, 711161065, 711161079, 711161084, 711161085, 711174443, 711174449, 711174453, 711158563, 711158583, 711161074, 711161077, 711174447, 711158571, 711158574, 711161089, 711158568, 711161083, 711158570, 711161069, 711161078, 711161088]"
168,"[4.0, 3.67, 3.67, 3.67, 3.33, 3.33, 3.33, 3.33, 3.25, 3.0, 3.0, 3.0, 2.8, 2.67, 2.67, 2.6, 2.5, 2.5, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.33, 2.2, 2.2, 2.0, 1.8, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.67, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0]","[711172065, 711175785, 711175792, 711175802, 711172062, 711172067, 711172072, 711175796, 711172066, 711172061, 711175795, 711175797, 711175798, 711172076, 711175803, 711172079, 711172068, 711172077, 711172075, 711175784, 711175787, 711175789, 711175790, 711175793, 711175794, 711172073, 711175786, 711175800, 711172078, 711162384, 711172063, 711172069, 711172070, 711172071, 711175788, 711175791, 711175799, 711175801, 711162386, 711172074, 711162385, 711162387, 711172064, 711172080]"
130,"[3.0, 2.67, 2.57, 2.33, 2.0, 2.0, 1.8, 1.67, 1.67, 1.6, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.33, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[711173606, 711173607, 711173603, 711173609, 711173608, 711173614, 711173615, 711173604, 711173611, 711173610, 711173605, 711173612, 711173613, 711173617, 711178213, 711178214, 711178221, 711178222, 711173616, 711173618, 711173619, 711173620, 711178215, 711178216, 711178217, 711178218, 711178219, 711178220, 711178223, 711178224, 711178225, 711178226, 711178227, 711178228]"
